File,Bug_ID
llap-server/src/java/org/apache/hadoop/hive/llap/io/api/impl/LlapIoImpl.java,"HIVE-5345,HIVE-3480"
llap-server/src/java/org/apache/hadoop/hive/llap/io/encoded/LlapOrcCacheLoader.java,HIVE-3480
llap-server/src/java/org/apache/hadoop/hive/llap/io/encoded/OrcEncodedDataReader.java,"HIVE-12990,HIVE-3480"
llap-server/src/java/org/apache/hadoop/hive/llap/io/encoded/SerDeEncodedDataReader.java,HIVE-3480
llap-server/src/java/org/apache/hadoop/hive/llap/log/LlapRandomAccessFileAppender.java,HIVE-24569
llap-server/src/java/org/apache/hadoop/hive/llap/log/LlapRoutingAppenderPurgePolicy.java,HIVE-24569
llap-server/src/java/org/apache/hadoop/hive/llap/log/LlapWrappedAppender.java,HIVE-24569
llap-server/src/java/org/apache/hadoop/hive/llap/log/Log4jQueryCompleteMarker.java,HIVE-24569
llap-server/src/java/org/apache/hadoop/hive/llap/tezplugins/LlapDaemonProtocolClientProxy.java,HIVE-12577
llap-server/src/java/org/apache/hadoop/hive/llap/tezplugins/LlapTaskCommunicator.java,HIVE-12577
llap-server/src/test/org/apache/hadoop/hive/llap/cache/TestBuddyAllocator.java,HIVE-11200
llap-server/src/test/org/apache/hadoop/hive/llap/daemon/LlapDaemonExtension.java,HIVE-24569
llap-server/src/test/org/apache/hadoop/hive/llap/daemon/LlapDaemonTestUtils.java,HIVE-24569
llap-server/src/test/org/apache/hadoop/hive/llap/daemon/MiniLlapCluster.java,"HIVE-16329,HIVE-15347"
llap-server/src/test/org/apache/hadoop/hive/llap/daemon/impl/TaskExecutorTestHelpers.java,HIVE-15669
llap-server/src/test/org/apache/hadoop/hive/llap/daemon/impl/TestLlapDaemonLogging.java,HIVE-24569
llap-server/src/test/org/apache/hadoop/hive/llap/daemon/impl/TestTaskExecutorService.java,"HIVE-15669,HIVE-10759"
llap-server/src/test/org/apache/hadoop/hive/llap/daemon/impl/comparator/TestShortestJobFirstComparator.java,HIVE-15669
llap-server/src/test/org/apache/hadoop/hive/llap/tezplugins/TestLlapDaemonProtocolClientProxy.java,HIVE-12577
llap-server/src/test/org/apache/hadoop/hive/llap/tezplugins/TestLlapTaskCommunicator.java,HIVE-12577
llap-tez/src/java/org/apache/hadoop/hive/llap/tezplugins/LlapTaskCommunicator.java,HIVE-15992
metastore/src/java/org/apache/hadoop/hive/metastore/HiveMetaStore.java,"HIVE-15778,HIVE-15766,HIVE-14739,HIVE-14739,HIVE-14739,HIVE-13749,HIVE-12787,HIVE-10925,HIVE-10495,HIVE-7353"
metastore/src/java/org/apache/hadoop/hive/metastore/HiveMetaStoreClient.java,"HIVE-11935,HIVE-11499,HIVE-8203"
metastore/src/java/org/apache/hadoop/hive/metastore/IExtrapolatePartStatus.java,HIVE-14773
metastore/src/java/org/apache/hadoop/hive/metastore/IMetaStoreClient.java,"HIVE-13754,HIVE-11499,HIVE-8203"
metastore/src/java/org/apache/hadoop/hive/metastore/MetaStoreDirectSql.java,"HIVE-15551,HIVE-10895"
metastore/src/java/org/apache/hadoop/hive/metastore/MetaStoreUtils.java,HIVE-10428
metastore/src/java/org/apache/hadoop/hive/metastore/ObjectStore.java,"HIVE-17188,HIVE-11499,HIVE-10895,HIVE-7353,HIVE-4079"
metastore/src/java/org/apache/hadoop/hive/metastore/RetryingHMSHandler.java,HIVE-14090
metastore/src/java/org/apache/hadoop/hive/metastore/RetryingMetaStoreClient.java,HIVE-13754
metastore/src/java/org/apache/hadoop/hive/metastore/StatObjectConverter.java,HIVE-14773
metastore/src/java/org/apache/hadoop/hive/metastore/TUGIBasedProcessor.java,HIVE-3098
metastore/src/java/org/apache/hadoop/hive/metastore/annotation/NoReconnect.java,HIVE-13754
metastore/src/java/org/apache/hadoop/hive/metastore/hbase/HBaseStore.java,HIVE-10018
metastore/src/java/org/apache/hadoop/hive/metastore/hbase/HBaseUtils.java,HIVE-13621
metastore/src/java/org/apache/hadoop/hive/metastore/hbase/SharedStorageDescriptor.java,HIVE-10010
metastore/src/java/org/apache/hadoop/hive/metastore/tools/HiveMetaTool.java,HIVE-10895
metastore/src/java/org/apache/hadoop/hive/metastore/txn/CompactionTxnHandler.java,"HIVE-8711,HIVE-6710"
metastore/src/java/org/apache/hadoop/hive/metastore/txn/TxnHandler.java,"HIVE-16321,HIVE-12585,HIVE-10483,HIVE-9404,HIVE-8798,HIVE-8711,HIVE-8203,HIVE-6710"
metastore/src/test/org/apache/hadoop/hive/metastore/TestHiveMetaStore.java,HIVE-4079
metastore/src/test/org/apache/hadoop/hive/metastore/TestObjectStore.java,HIVE-10895
metastore/src/test/org/apache/hadoop/hive/metastore/hbase/TestSharedStorageDescriptor.java,HIVE-10010
metastore/src/test/org/apache/hadoop/hive/metastore/txn/TestTxnHandler.java,HIVE-8711
metastore/src/test/org/apache/hadoop/hive/metastore/txn/TestTxnHandlerNegative.java,HIVE-9404
orc/src/java/org/apache/orc/DataReader.java,HIVE-13523
orc/src/java/org/apache/orc/DataReaderFactory.java,HIVE-13523
orc/src/java/org/apache/orc/MetadataReaderFactory.java,HIVE-13523
orc/src/java/org/apache/orc/impl/DataReaderProperties.java,HIVE-13523
orc/src/java/org/apache/orc/impl/DefaultMetadataReaderFactory.java,HIVE-13523
orc/src/java/org/apache/orc/impl/MemoryManager.java,HIVE-13163
orc/src/java/org/apache/orc/impl/MetadataReader.java,HIVE-13523
orc/src/java/org/apache/orc/impl/MetadataReaderImpl.java,HIVE-13523
orc/src/java/org/apache/orc/impl/MetadataReaderProperties.java,HIVE-13523
orc/src/test/org/apache/orc/impl/TestDataReaderProperties.java,HIVE-13523
orc/src/test/org/apache/orc/impl/TestMetadataReaderProperties.java,HIVE-13523
