Bug_ID,File
HIVE-18421,ql/src/test/org/apache/hadoop/hive/ql/exec/vector/expressions/TestUnaryMinus.java
HIVE-18421,ql/src/test/org/apache/hadoop/hive/ql/exec/vector/expressions/TestVectorArithmeticExpressions.java
HIVE-18421,ql/src/test/org/apache/hadoop/hive/ql/exec/vector/expressions/TestVectorMathFunctions.java
HIVE-18421,ql/src/test/queries/clientpositive/vectorization_numeric_overflows.q
HIVE-18421,ql/src/test/results/clientpositive/vectorization_numeric_overflows.q.out
HIVE-18421,vector-code-gen/src/org/apache/hadoop/hive/tools/GenVectorCode.java
HIVE-18421,vector-code-gen/src/org/apache/hadoop/hive/tools/GenVectorTestCode.java
HIVE-18284,itests/src/test/resources/testconfiguration.properties
HIVE-18284,ql/src/java/org/apache/hadoop/hive/ql/optimizer/correlation/ReduceSinkDeDuplicationUtils.java
HIVE-18284,ql/src/test/queries/clientpositive/dynpart_sort_optimization_distribute_by.q
HIVE-18284,ql/src/test/results/clientpositive/llap/dynpart_sort_optimization_distribute_by.q.out
HIVE-18284,ql/src/test/results/clientpositive/tez/dynpart_sort_optimization_distribute_by.q.out
HIVE-17272,ql/src/java/org/apache/hadoop/hive/ql/exec/vector/VectorMapOperator.java
HIVE-17272,ql/src/test/queries/clientpositive/vectorized_parquet.q
HIVE-17272,ql/src/test/results/clientpositive/llap/vectorized_parquet.q.out
HIVE-17188,metastore/src/java/org/apache/hadoop/hive/metastore/ObjectStore.java
HIVE-17098,hbase-handler/src/java/org/apache/hadoop/hive/hbase/HiveHBaseTableInputFormat.java
HIVE-16961,spark-client/src/main/java/org/apache/hive/spark/client/SparkClientImpl.java
HIVE-16877,ql/src/java/org/apache/hadoop/hive/ql/ErrorMsg.java
HIVE-16877,ql/src/java/org/apache/hadoop/hive/ql/parse/DDLSemanticAnalyzer.java
HIVE-16877,ql/src/test/queries/clientnegative/alter_table_non_partitioned_table_cascade.q
HIVE-16877,ql/src/test/results/clientnegative/alter_table_non_partitioned_table_cascade.q.out
HIVE-16845,itests/hive-blobstore/src/test/queries/clientpositive/insert_overwrite_dynamic_partitions_merge_move.q
HIVE-16845,itests/hive-blobstore/src/test/queries/clientpositive/insert_overwrite_dynamic_partitions_merge_only.q
HIVE-16845,itests/hive-blobstore/src/test/queries/clientpositive/insert_overwrite_dynamic_partitions_move_only.q
HIVE-16845,itests/hive-blobstore/src/test/results/clientpositive/insert_overwrite_dynamic_partitions_merge_move.q.out
HIVE-16845,itests/hive-blobstore/src/test/results/clientpositive/insert_overwrite_dynamic_partitions_merge_only.q.out
HIVE-16845,itests/hive-blobstore/src/test/results/clientpositive/insert_overwrite_dynamic_partitions_move_only.q.out
HIVE-16845,ql/src/java/org/apache/hadoop/hive/ql/plan/ConditionalResolverMergeFiles.java
