Kind,Name,AvgCyclomatic,Cyclomatic,AvgCountLine,AvgCountLineBlank,AvgCountLineCode,AvgCountLineComment,CountLineCode,CountLineBlank,CountLineCodeDecl,CountLineCodeExe,CountStmtDecl,CountStmtExe,CountSemicolon,CountStmt,SumCyclomatic,MaxCyclomatic,CountLine,CountDeclClass,CountLineComment,RatioCommentToCode,CountDeclFunction
Public Class,org.apache.cassandra.tcm.extensions.StringValue,1,,5,0,5,0,24,3,9,6,6,6,6,11,4,1,27,,0,0.00,
Public Class,org.apache.cassandra.tcm.listeners.ClientNotificationListener,7,,25,0,22,2,76,5,16,47,14,36,26,43,21,12,88,,7,0.09,
Public Class,org.apache.cassandra.tcm.listeners.ClientNotificationListenerTest,3,,30,6,21,3,24,6,3,15,3,15,13,18,3,3,33,,3,0.13,
Public Class,org.apache.cassandra.tcm.listeners.InitializationListener,2,,9,0,9,0,12,0,3,3,2,3,2,5,2,2,12,,0,0.00,
Public Class,org.apache.cassandra.tcm.listeners.LegacyStateListener,12,,60,3,52,5,107,8,15,69,17,56,39,64,25,22,125,,10,0.09,
Public Class,org.apache.cassandra.tcm.listeners.MetadataSnapshotListener,3,,16,0,16,0,21,2,6,8,5,7,5,9,3,3,23,,0,0.00,
Public Class,org.apache.cassandra.tcm.listeners.MetadataSnapshotListenerTest,1,,12,1,10,1,65,12,32,39,26,31,33,40,6,1,84,,7,0.11,
Public Class,org.apache.cassandra.tcm.listeners.PlacementsChangeListener,4,,12,1,11,1,24,3,5,12,5,11,6,15,7,5,28,,2,0.08,
Public Class,org.apache.cassandra.tcm.listeners.SchemaListener,2,,7,0,6,0,29,5,8,11,6,11,10,17,6,2,34,,0,0.00,
Public Class,org.apache.cassandra.tcm.listeners.UpgradeMigrationListener,2,,8,1,7,0,11,1,3,5,3,5,4,7,2,2,12,,0,0.00,
Public Class,org.apache.cassandra.tcm.log.DistributedLogStateTest,1,,37,3,33,1,68,7,11,46,17,25,28,36,2,1,77,,2,0.03,
Public Class,org.apache.cassandra.tcm.log.Entry,2,,6,0,6,0,129,23,42,50,41,43,47,77,9,3,153,,1,0.01,
Public Class,org.apache.cassandra.tcm.log.LocalLogTest,2,,23,3,20,0,217,40,55,150,54,107,104,131,25,5,260,,4,0.02,
Public Class,org.apache.cassandra.tcm.log.LocalStorageLogStateTest,1,,22,2,19,1,61,8,10,34,15,21,21,31,3,1,72,,3,0.05,
Public Class,org.apache.cassandra.tcm.log.LogListenerNotificationTest,2,,16,1,16,0,83,8,28,48,27,34,37,50,6,2,91,,0,0.00,
Public Class,org.apache.cassandra.tcm.log.LogState,2,,8,0,7,1,217,34,62,103,57,95,84,140,26,4,274,,23,0.11,
Public Class,org.apache.cassandra.tcm.log.SystemKeyspaceStorage,2,,10,0,9,1,106,15,39,53,34,41,40,61,21,5,140,,19,0.18,
Public Class,org.apache.cassandra.tcm.membership.Directory,2,,10,0,9,0,605,80,159,345,152,253,233,355,72,7,703,,18,0.03,
Public Class,org.apache.cassandra.tcm.membership.Location,2,,6,0,6,0,46,8,16,14,13,14,15,26,6,3,54,,0,0.00,
Public Class,org.apache.cassandra.tcm.membership.MembershipUtils,1,,6,0,6,0,31,4,7,9,7,8,7,14,6,2,35,,0,0.00,
Public Class,org.apache.cassandra.tcm.membership.NodeAddresses,1,,8,0,7,1,90,13,30,40,23,29,31,47,11,3,112,,9,0.10,
Public Class,org.apache.cassandra.tcm.membership.NodeId,1,,6,0,6,0,78,15,26,28,22,24,24,43,14,3,93,,2,0.03,
Public Class,org.apache.cassandra.tcm.membership.NodeVersion,2,,6,0,6,0,89,14,31,38,24,32,32,52,14,3,104,,1,0.01,
Public Class,org.apache.cassandra.tcm.migration.ClusterMetadataHolder,1,,7,0,7,0,55,9,21,21,17,16,20,30,4,2,64,,0,0.00,
Public Class,org.apache.cassandra.tcm.migration.Election,2,,9,1,9,0,174,31,54,77,48,72,67,104,21,6,209,,4,0.02,
Public Class,org.apache.cassandra.tcm.migration.Election.AbortHandler,2,,7,0,7,0,10,0,3,3,2,3,2,5,2,2,10,,0,0.00,
Public Class,org.apache.cassandra.tcm.migration.Election.PrepareHandler,2,,11,1,9,1,12,1,3,5,2,5,4,7,2,2,14,,1,0.08,
Public Class,org.apache.cassandra.tcm.migration.GossipCMSListener,4,,21,1,20,1,43,3,13,24,10,21,15,24,8,7,47,,1,0.02,
Public Class,org.apache.cassandra.tcm.migration.GossipProcessor,1,,5,0,5,0,13,1,5,2,3,2,2,5,2,1,14,,0,0.00,
Public Class,org.apache.cassandra.tcm.ownership.DataPlacement,1,,6,0,6,0,145,24,42,58,40,44,46,78,18,3,175,,6,0.04,
Public Class,org.apache.cassandra.tcm.ownership.DataPlacements,2,,8,0,8,0,214,30,56,106,58,89,80,128,33,5,246,,2,0.01,
Public Class,org.apache.cassandra.tcm.ownership.Delta,1,,7,0,6,1,85,16,23,37,22,30,30,48,13,3,109,,8,0.09,
Public Class,org.apache.cassandra.tcm.ownership.DeltaMapTest,1,,18,2,15,1,143,25,74,96,65,81,77,95,18,2,179,,11,0.08,
Public Class,org.apache.cassandra.tcm.ownership.MovementMap,1,,7,0,7,0,114,15,36,49,40,47,42,72,13,3,130,,1,0.01,
Public Class,org.apache.cassandra.tcm.ownership.OwnershipUtils,1,,8,0,8,0,161,28,48,87,51,83,74,112,35,3,191,,2,0.01,
Public Class,org.apache.cassandra.tcm.ownership.PlacementDeltas,2,,6,0,6,0,196,37,54,85,54,78,72,119,19,7,233,,0,0.00,
Public Class,org.apache.cassandra.tcm.ownership.PlacementTransitionPlan,3,,16,1,14,2,137,16,37,74,35,63,58,87,28,11,178,,25,0.18,
Public Class,org.apache.cassandra.tcm.ownership.PlacementTransitionPlanTest,1,,12,0,11,0,195,21,112,130,80,70,79,101,19,2,217,,3,0.02,
Public Class,org.apache.cassandra.tcm.ownership.PrimaryRangeComparator,3,,9,0,9,0,22,2,9,10,7,6,8,11,5,4,24,,0,0.00,
Public Class,org.apache.cassandra.tcm.ownership.PrimaryRangeComparatorTest,1,,32,4,28,0,59,9,33,48,29,40,40,43,2,1,68,,0,0.00,
Public Class,org.apache.cassandra.tcm.ownership.ReplicaGroups,2,,10,0,9,0,412,49,122,246,124,222,196,284,54,9,488,,30,0.07,
Public Class,org.apache.cassandra.tcm.ownership.TokenMap,1,,6,0,6,0,200,32,55,91,57,89,82,131,38,4,239,,7,0.04,
Public Class,org.apache.cassandra.tcm.ownership.UniformRangePlacement,2,,21,2,18,1,222,36,88,153,64,109,102,126,32,3,307,,49,0.22,
Public Class,org.apache.cassandra.tcm.ownership.UniformRangePlacementIntegrationTest,2,,13,1,12,0,52,6,23,28,20,25,28,35,6,3,58,,0,0.00,
Public Class,org.apache.cassandra.tcm.ownership.UniformRangePlacementTest,1,,16,1,13,2,214,25,93,150,71,74,77,101,20,3,276,,37,0.17,
Public Class,org.apache.cassandra.tcm.sequences.AddToCMS,1,,7,0,7,0,132,19,50,55,36,50,51,77,16,3,165,,14,0.11,
Public Class,org.apache.cassandra.tcm.sequences.BootstrapAndJoin,2,,17,0,16,1,398,40,103,235,70,165,162,209,53,12,458,,20,0.05,
Public Class,org.apache.cassandra.tcm.sequences.BootstrapAndReplace,2,,16,0,14,1,364,45,93,216,68,148,146,192,49,12,434,,26,0.07,
Public Class,org.apache.cassandra.tcm.sequences.CancelCMSReconfiguration,2,,14,1,12,1,78,14,28,41,25,34,30,44,10,5,98,,6,0.08,
Public Class,org.apache.cassandra.tcm.sequences.DataMovements,2,,11,0,11,0,93,12,24,47,22,41,34,53,10,3,105,,0,0.00,
Public Class,org.apache.cassandra.tcm.sequences.InProgressSequenceCancellationTest,1,,26,2,21,3,210,35,91,173,78,106,110,125,15,2,276,,31,0.15,
Public Class,org.apache.cassandra.tcm.sequences.InProgressSequences,2,,9,0,8,0,230,29,64,122,62,108,93,144,35,5,260,,1,0.00,
Public Class,org.apache.cassandra.tcm.sequences.LockedRanges,2,,9,1,8,1,346,52,102,159,106,144,128,216,23,8,405,,7,0.02,
Public Class,org.apache.cassandra.tcm.sequences.Move,2,,19,1,17,1,435,45,105,258,82,187,174,242,45,15,496,,16,0.04,
Public Class,org.apache.cassandra.tcm.sequences.ProgressBarrier,4,,19,1,18,0,444,64,115,228,119,173,172,265,39,19,527,,19,0.04,
Public Class,org.apache.cassandra.tcm.sequences.ProgressBarrierTest,3,,46,4,42,1,259,27,61,185,62,104,96,130,32,13,290,,4,0.02,
Public Class,org.apache.cassandra.tcm.sequences.ReconfigureCMS,2,,16,1,13,2,261,41,78,132,67,99,91,139,33,7,334,,32,0.12,
Public Class,org.apache.cassandra.tcm.sequences.RemoveNodeStreams,2,,22,1,19,2,82,6,23,58,20,45,39,51,13,4,97,,9,0.11,
Public Class,org.apache.cassandra.tcm.sequences.ReplaceSameAddress,3,,28,3,25,1,53,8,9,38,8,24,20,27,8,4,62,,1,0.02,
Public Class,org.apache.cassandra.tcm.sequences.SequencesUtils,2,,14,0,14,0,112,10,40,85,41,49,49,64,14,2,122,,0,0.00,
Public Class,org.apache.cassandra.tcm.sequences.UnbootstrapAndLeave,2,,13,0,13,0,280,29,72,156,47,106,105,139,40,8,317,,8,0.03,
Public Class,org.apache.cassandra.tcm.sequences.UnbootstrapStreams,2,,22,3,16,3,118,26,39,77,38,67,58,79,21,7,169,,25,0.21,
Public Class,org.apache.cassandra.tcm.serialization.MessageSerializers,2,,9,1,8,0,35,7,9,20,9,20,16,25,8,2,54,,12,0.34,
Public Class,org.apache.cassandra.tcm.serialization.VerboseMetadataSerializer,1,,7,0,7,0,25,2,12,7,6,6,6,10,3,1,27,,0,0.00,
Public Class,org.apache.cassandra.tcm.transformations.AlterSchema,4,,30,3,23,5,164,27,40,97,37,68,58,88,31,15,218,,27,0.16,
Public Class,org.apache.cassandra.tcm.transformations.Assassinate,1,,13,2,10,1,75,19,20,44,20,32,32,44,7,2,100,,6,0.08,
Public Class,org.apache.cassandra.tcm.transformations.CancelInProgressSequence,1,,7,0,7,0,54,9,22,20,15,15,16,26,5,2,63,,0,0.00,
Public Class,org.apache.cassandra.tcm.transformations.CustomTransformation,1,,5,0,5,0,242,55,87,81,80,75,82,141,15,3,303,,6,0.02,
Public Class,org.apache.cassandra.tcm.transformations.EventsMetadataTest,1,,19,4,15,1,107,30,28,70,21,69,72,79,6,1,142,,5,0.05,
Public Class,org.apache.cassandra.tcm.transformations.ForceSnapshot,1,,5,0,5,0,36,7,8,13,10,8,9,17,4,1,49,,6,0.17,
Public Class,org.apache.cassandra.tcm.transformations.PrepareJoin,2,,12,1,11,0,235,37,95,108,80,87,91,137,9,4,310,,38,0.16,
Public Class,org.apache.cassandra.tcm.transformations.PrepareLeave,2,,17,2,15,1,227,41,74,104,63,75,74,116,18,6,272,,4,0.02,
Public Class,org.apache.cassandra.tcm.transformations.PrepareLeaveTest,2,,16,1,14,1,99,14,30,67,34,56,55,73,11,5,116,,3,0.03,
Public Class,org.apache.cassandra.tcm.transformations.PrepareMove,1,,13,1,12,0,222,36,87,99,72,78,81,125,7,3,258,,0,0.00,
Public Class,org.apache.cassandra.tcm.transformations.PrepareReplace,2,,15,2,14,0,270,45,100,123,75,74,83,125,8,4,319,,4,0.01,
Public Class,org.apache.cassandra.tcm.transformations.Register,2,,15,1,14,1,145,16,40,79,35,55,52,74,16,5,166,,5,0.03,
Public Class,org.apache.cassandra.tcm.transformations.Startup,2,,15,2,13,0,113,18,41,60,32,45,43,62,13,7,131,,0,0.00,
Public Class,org.apache.cassandra.tcm.transformations.TriggerSnapshot,1,,4,0,4,0,41,9,16,9,12,9,9,19,5,1,56,,6,0.15,
Public Class,org.apache.cassandra.tcm.transformations.Unregister,1,,8,1,7,1,80,12,24,39,24,34,32,52,7,3,95,,3,0.04,
Public Class,org.apache.cassandra.tcm.transformations.UnsafeJoin,1,,7,0,7,0,51,7,18,24,14,18,17,26,7,2,58,,0,0.00,
Public Class,org.apache.cassandra.tcm.transformations.cms.AdvanceCMSReconfiguration,3,,27,2,19,6,237,37,81,152,73,123,115,155,29,7,343,,69,0.29,
Public Class,org.apache.cassandra.tcm.transformations.cms.FinishAddToCMS,2,,9,1,8,0,58,10,22,30,17,24,21,33,10,3,74,,6,0.10,
Public Class,org.apache.cassandra.tcm.transformations.cms.Initialize,1,,7,0,6,0,51,7,16,24,16,12,15,24,6,2,60,,2,0.04,
Public Class,org.apache.cassandra.tcm.transformations.cms.PreInitialize,1,,7,0,7,0,76,17,25,38,24,31,31,46,8,2,93,,0,0.00,
Public Class,org.apache.cassandra.tcm.transformations.cms.PrepareCMSReconfiguration,4,,19,2,17,0,212,41,71,108,72,86,83,131,7,5,253,,0,0.00,
Public Class,org.apache.cassandra.tcm.transformations.cms.RemoveFromCMS,3,,14,2,12,0,103,18,37,59,30,44,41,61,18,9,129,,8,0.08,
Public Class,org.apache.cassandra.tcm.transformations.cms.StartAddToCMS,2,,12,1,11,0,64,11,24,35,19,32,25,40,12,6,81,,6,0.09,
Public Class,org.apache.cassandra.test.asserts.ExtendedAssertions,1,,4,0,4,0,51,7,13,15,13,15,13,27,2,1,58,,0,0.00,
Public Class,org.apache.cassandra.test.microbench.AbstractTypeByteSourceDecodingBench,1,,7,0,7,0,76,10,35,37,23,31,38,46,5,2,87,,1,0.01,
Public Class,org.apache.cassandra.test.microbench.AutoBoxingBench,1,,6,0,6,0,34,4,20,8,9,4,8,13,8,1,38,,1,0.03,
Public Class,org.apache.cassandra.test.microbench.BTreeBuildBench,1,,7,0,7,0,53,7,26,18,17,18,19,29,7,2,61,,1,0.02,
Public Class,org.apache.cassandra.test.microbench.BTreeSearchIteratorBench,2,,11,0,11,0,84,12,38,33,26,28,34,46,10,3,96,,0,0.00,
Public Class,org.apache.cassandra.test.microbench.BatchStatementBench,2,,15,1,14,0,68,13,34,36,23,26,30,38,6,3,82,,1,0.01,
Public Class,org.apache.cassandra.test.microbench.BloomFilterSerializerBench,2,,15,1,15,0,44,7,21,20,12,18,18,23,3,2,51,,0,0.00,
Public Class,org.apache.cassandra.test.microbench.CIDRAuthorizerBench,2,,13,1,11,0,84,16,39,32,24,27,33,44,6,2,104,,5,0.06,
Public Class,org.apache.cassandra.test.microbench.CacheLoaderBench,2,,21,3,18,1,86,18,34,47,26,41,48,60,11,6,107,,3,0.03,
Public Class,org.apache.cassandra.test.microbench.CachingBenchTest,2,,14,1,13,0,291,36,95,183,88,133,136,180,44,5,330,,4,0.01,
Public Class,org.apache.cassandra.test.microbench.ChecksumBench,1,,9,0,9,0,56,8,36,11,11,11,13,19,5,1,88,,25,0.45,
Public Class,org.apache.cassandra.test.microbench.CompactionBench,3,,19,4,15,0,76,21,26,37,21,38,40,57,13,5,98,,1,0.01,
Public Class,org.apache.cassandra.test.microbench.DeletionTimeDeSerBench,3,,24,3,20,1,253,44,68,150,61,134,126,162,37,6,314,,19,0.08,
Public Class,org.apache.cassandra.test.microbench.DiagnosticEventPersistenceBench,1,,9,1,8,1,28,4,15,10,6,9,9,12,3,1,33,,1,0.04,
Public Class,org.apache.cassandra.test.microbench.DiagnosticEventServiceBench,2,,13,1,12,1,52,8,20,16,12,13,14,23,4,2,61,,1,0.02,
Public Class,org.apache.cassandra.test.microbench.DirectorySizerBench,1,,10,1,6,3,42,10,19,10,10,11,13,20,6,2,66,,14,0.33,
Public Class,org.apache.cassandra.test.microbench.FastThreadExecutor,1,,4,0,4,0,7,0,2,1,2,1,1,3,1,1,13,,6,0.86,
Public Class,org.apache.cassandra.test.microbench.FastThreadLocalBench,1,,6,0,6,0,50,6,23,15,12,10,14,22,4,2,56,,1,0.02,
Public Class,org.apache.cassandra.test.microbench.FunctionWithTerminalArgsBench,1,,9,0,9,0,94,15,33,42,21,34,38,52,14,3,115,,8,0.09,
Public Class,org.apache.cassandra.test.microbench.GcCompactionBenchTest,2,,12,0,12,0,291,37,104,176,95,130,137,181,46,5,331,,4,0.01,
Public Class,org.apache.cassandra.test.microbench.HashingBench,1,,9,0,9,0,60,8,25,19,12,17,18,25,5,2,69,,2,0.03,
Public Class,org.apache.cassandra.test.microbench.LatencyTrackingBench,2,,10,0,10,0,62,7,27,17,16,19,24,34,7,2,70,,2,0.03,
Public Class,org.apache.cassandra.test.microbench.LongestMatchingCIDRBench,1,,7,0,7,0,86,10,31,43,16,11,13,23,4,2,99,,4,0.05,
Public Class,org.apache.cassandra.test.microbench.MessageOutBench,1,,12,1,11,0,46,7,20,17,11,14,16,22,4,2,53,,1,0.02,
Public Class,org.apache.cassandra.test.microbench.MetadataCollectorBench,2,,10,0,9,0,102,13,43,44,35,43,56,72,15,7,116,,1,0.01,
Public Class,org.apache.cassandra.test.microbench.MutationBench,1,,14,1,13,0,80,13,34,39,19,23,28,37,5,2,97,,4,0.05,
Public Class,org.apache.cassandra.test.microbench.OutputStreamBench,1,,7,0,7,0,207,51,80,82,53,66,80,117,30,4,275,,17,0.08,
Public Class,org.apache.cassandra.test.microbench.PreaggregatedByteBufsBench,2,,18,1,17,0,63,8,22,25,13,18,22,29,6,3,71,,0,0.00,
Public Class,org.apache.cassandra.test.microbench.ReadWriteBench,1,,9,1,8,0,47,7,22,16,12,16,22,28,5,2,55,,1,0.02,
Public Class,org.apache.cassandra.test.microbench.ReplicaGroupsBench,2,,9,0,9,0,65,8,34,33,27,28,31,42,9,2,77,,4,0.06,
Public Class,org.apache.cassandra.test.microbench.SampleBench,2,,15,0,15,0,88,12,46,36,30,28,41,51,9,5,117,,17,0.19,
Public Class,org.apache.cassandra.test.microbench.StreamingTombstoneHistogramBuilderBench,3,,14,1,13,0,69,10,27,36,17,21,25,33,8,5,83,,4,0.06,
Public Class,org.apache.cassandra.test.microbench.StringsEncodeBench,1,,7,0,7,1,81,10,43,32,27,30,32,43,10,1,91,,14,0.17,
Public Class,org.apache.cassandra.test.microbench.TimedMonitorBench,2,,6,0,6,0,148,23,41,58,28,59,45,80,5,3,173,,2,0.01,
Public Class,org.apache.cassandra.test.microbench.VIntCodingBench,1,,10,0,10,0,274,32,110,145,82,120,131,164,31,6,306,,0,0.00,
Public Class,org.apache.cassandra.test.microbench.ZeroCopyStreamingBench,1,,10,0,10,0,215,29,76,129,63,84,97,120,5,1,249,,6,0.03,
Public Class,org.apache.cassandra.test.microbench.btree.AtomicBTreePartitionUpdateBench,1,,7,0,7,0,439,66,152,195,130,165,193,266,32,3,518,,13,0.03,
Public Class,org.apache.cassandra.test.microbench.btree.BTreeBench,2,,8,0,8,0,41,5,22,10,12,11,16,22,3,2,48,,2,0.05,
Public Class,org.apache.cassandra.test.microbench.btree.BTreeBuildBench,2,,10,0,10,0,82,6,32,36,22,45,43,58,16,4,88,,0,0.00,
Public Class,org.apache.cassandra.test.microbench.btree.BTreeTransformBench,1,,6,0,6,0,126,20,51,51,36,53,57,78,8,2,150,,5,0.04,
Public Class,org.apache.cassandra.test.microbench.btree.BTreeUpdateBench,2,,7,0,7,0,235,26,71,125,70,132,151,190,3,2,279,,19,0.08,
Public Class,org.apache.cassandra.test.microbench.btree.IntVisitor,1,,4,0,4,0,48,10,18,12,16,12,18,27,11,2,62,,4,0.08,
Public Class,org.apache.cassandra.test.microbench.btree.Megamorphism,7,,35,0,35,0,129,19,35,72,39,59,59,84,19,7,149,,1,0.01,
Public Class,org.apache.cassandra.test.microbench.instance.ReadSmallPartitionsBench,1,,5,0,5,0,39,5,19,6,7,6,6,13,10,1,44,,0,0.00,
Public Class,org.apache.cassandra.test.microbench.instance.ReadWidePartitionsBench,1,,6,0,6,0,62,10,22,19,12,10,11,22,19,1,72,,1,0.02,
Public Class,org.apache.cassandra.test.microbench.instance.WriteBench,2,,9,0,8,1,55,8,20,20,9,17,14,26,12,7,66,,3,0.05,
Public Class,org.apache.cassandra.test.microbench.sai.KeyLookupBench,3,,20,2,18,0,117,25,44,63,32,46,55,71,13,5,143,,1,0.01,
Public Class,org.apache.cassandra.test.microbench.tries.ComparisonReadBench,2,,14,1,14,0,388,69,146,126,121,105,131,211,19,5,459,,4,0.01,
Public Class,org.apache.cassandra.test.microbench.tries.InMemoryTrieReadBench,2,,14,1,13,0,134,18,60,56,43,42,48,76,16,3,152,,2,0.01,
Public Class,org.apache.cassandra.test.microbench.tries.InMemoryTrieUnionBench,3,,17,1,16,0,98,15,43,51,34,37,44,64,15,7,113,,2,0.02,
Public Class,org.apache.cassandra.test.microbench.tries.InMemoryTrieWriteBench,3,,16,1,15,0,78,12,36,41,26,36,41,54,12,3,92,,3,0.04,
Public Class,org.apache.cassandra.tools.AuditLogViewer,4,,24,1,21,2,177,30,41,94,41,74,70,101,9,6,215,,8,0.05,
Public Class,org.apache.cassandra.tools.AuditLogViewerTest,1,,16,1,13,1,200,33,47,107,39,77,72,101,28,2,254,,21,0.10,
Public Class,org.apache.cassandra.tools.BootstrapMonitor,1,,7,0,7,0,62,8,20,22,15,21,20,32,11,4,70,,0,0.00,
Public Class,org.apache.cassandra.tools.BulkLoadConnectionFactory,1,,8,1,6,1,37,7,16,11,10,11,12,19,6,2,48,,5,0.14,
Public Class,org.apache.cassandra.tools.BulkLoadException,1,,4,0,4,0,8,3,3,2,3,1,2,4,1,1,11,,0,0.00,
Public Class,org.apache.cassandra.tools.BulkLoader,3,,36,3,32,1,241,42,60,128,57,100,101,141,10,6,311,,28,0.12,
Public Class,org.apache.cassandra.tools.BulkLoaderTest,2,,22,1,21,0,172,14,32,137,17,65,59,74,14,3,188,,2,0.01,
Public Class,org.apache.cassandra.tools.CompactionStressTest,1,,18,1,17,0,36,3,11,25,8,9,9,12,2,1,39,,0,0.00,
Public Class,org.apache.cassandra.tools.GenerateTokens,2,,17,1,15,0,99,13,26,66,26,41,52,64,11,6,113,,1,0.01,
Public Class,org.apache.cassandra.tools.GenerateTokensTest,7,,23,0,23,0,26,2,3,15,4,17,13,21,7,7,28,,0,0.00,
Public Class,org.apache.cassandra.tools.GetVersion,1,,3,0,3,0,5,0,2,1,2,1,1,3,1,1,5,,0,0.00,
Public Class,org.apache.cassandra.tools.GetVersionTest,1,,12,0,12,0,15,0,4,8,3,8,8,10,1,1,15,,0,0.00,
Public Class,org.apache.cassandra.tools.HashPassword,4,,24,2,22,0,141,16,31,93,30,61,59,80,22,15,158,,2,0.01,
Public Class,org.apache.cassandra.tools.HashPasswordTest,1,,11,0,10,0,101,11,40,62,28,35,38,48,9,1,113,,1,0.01,
Public Class,org.apache.cassandra.tools.JMXCompatibilityTest,2,,28,2,25,7,180,25,42,142,27,58,54,67,15,2,233,,68,0.38,
Public Class,org.apache.cassandra.tools.JMXStandardsTest,7,,36,1,35,0,104,4,24,74,24,42,37,52,18,8,128,,20,0.19,
Public Class,org.apache.cassandra.tools.JMXTool,4,,16,0,16,0,680,103,203,299,174,255,248,390,21,10,784,,5,0.01,
Public Class,org.apache.cassandra.tools.JMXToolTest,1,,15,0,15,0,139,12,28,101,20,26,26,36,10,1,151,,0,0.00,
Public Class,org.apache.cassandra.tools.ListCIDRGroups,2,,14,2,12,0,18,3,8,7,5,7,6,9,2,2,24,,3,0.17,
Public Class,org.apache.cassandra.tools.LoaderOptions,1,,17,0,16,0,626,95,147,337,140,277,293,395,5,1,759,,38,0.06,
Public Class,org.apache.cassandra.tools.LoaderOptionsTest,1,,13,1,10,1,139,24,60,72,48,51,62,80,14,2,182,,19,0.14,
Public Class,org.apache.cassandra.tools.NodeProbe,2,,7,0,7,0,1830,297,356,796,338,551,526,864,452,47,2253,,131,0.07,
Public Class,org.apache.cassandra.tools.NodeProbeTest,1,,11,1,7,3,33,6,12,14,9,12,14,19,4,1,50,,11,0.33,
Public Class,org.apache.cassandra.tools.NodeTool,2,,38,2,36,1,409,55,65,287,55,97,90,138,15,4,468,,4,0.01,
Public Class,org.apache.cassandra.tools.NodeToolCommandTest,1,,8,0,8,0,41,7,13,21,12,16,17,23,3,1,48,,0,0.00,
Public Class,org.apache.cassandra.tools.Output,1,,5,0,5,0,11,2,5,3,5,3,5,7,1,1,13,,0,0.00,
Public Class,org.apache.cassandra.tools.ReloadSslCertificates,2,,12,0,12,0,16,0,4,4,2,3,2,5,2,2,16,,0,0.00,
Public Class,org.apache.cassandra.tools.RepairRunner,2,,13,0,13,0,140,13,34,68,29,52,48,72,24,6,157,,4,0.03,
Public Class,org.apache.cassandra.tools.SSTableExpiredBlockers,5,,27,2,24,0,76,9,17,44,22,35,27,47,14,7,93,,8,0.11,
Public Class,org.apache.cassandra.tools.SSTableExpiredBlockersTest,1,,10,0,10,0,42,4,14,23,10,22,23,28,4,1,47,,1,0.02,
Public Class,org.apache.cassandra.tools.SSTableExport,6,,66,3,59,4,150,17,37,99,32,66,64,79,18,11,180,,13,0.09,
Public Class,org.apache.cassandra.tools.SSTableExportSchemaLoadingTest,1,,11,0,10,0,129,14,45,70,32,61,62,78,17,3,151,,8,0.06,
Public Class,org.apache.cassandra.tools.SSTableExportTest,1,,10,0,10,1,72,8,22,41,15,33,35,43,7,1,84,,4,0.06,
Public Class,org.apache.cassandra.tools.SSTableLevelResetter,10,,80,5,68,7,71,5,11,43,12,35,30,42,10,10,86,,10,0.14,
Public Class,org.apache.cassandra.tools.SSTableLevelResetterTest,1,,10,0,10,0,52,4,18,29,12,26,27,33,5,1,57,,1,0.02,
Public Class,org.apache.cassandra.tools.SSTableMetadataViewer,4,,30,1,29,0,466,37,112,325,103,265,244,314,73,12,510,,7,0.02,
Public Class,org.apache.cassandra.tools.SSTableMetadataViewerTest,1,,15,0,14,0,176,14,41,123,26,76,77,90,19,1,191,,1,0.01,
Public Class,org.apache.cassandra.tools.SSTableOfflineRelevel,10,,70,5,61,4,149,12,28,90,38,82,67,103,10,10,193,,32,0.21,
Public Class,org.apache.cassandra.tools.SSTableOfflineRelevelTest,1,,10,0,10,0,43,3,15,24,10,22,23,28,4,1,47,,1,0.02,
Public Class,org.apache.cassandra.tools.SSTablePartitions,5,,32,3,28,1,698,101,169,472,140,303,272,391,70,14,817,,19,0.03,
Public Class,org.apache.cassandra.tools.SSTablePartitionsTest,1,,17,1,15,2,510,54,72,384,53,88,94,131,35,2,619,,55,0.11,
Public Class,org.apache.cassandra.tools.SSTableRepairedAtSetter,7,,55,6,46,3,49,6,7,26,8,23,19,28,7,7,58,,3,0.06,
Public Class,org.apache.cassandra.tools.SSTableRepairedAtSetterTest,1,,14,0,13,0,82,6,26,55,16,44,45,52,6,1,89,,1,0.01,
Public Class,org.apache.cassandra.tools.StandaloneSSTableUtil,3,,22,2,20,0,181,27,49,102,50,82,89,119,13,5,227,,19,0.10,
Public Class,org.apache.cassandra.tools.StandaloneSSTableUtilTest,1,,16,0,15,0,110,7,29,79,17,41,42,50,12,1,119,,2,0.02,
Public Class,org.apache.cassandra.tools.StandaloneScrubber,12,,70,8,59,4,248,34,63,158,63,115,114,155,23,19,290,,11,0.04,
Public Class,org.apache.cassandra.tools.StandaloneScrubberTest,1,,17,0,16,0,101,5,23,74,14,27,28,35,9,1,107,,1,0.01,
Public Class,org.apache.cassandra.tools.StandaloneSplitter,12,,60,6,52,3,180,26,40,117,42,99,87,124,23,22,210,,6,0.03,
Public Class,org.apache.cassandra.tools.StandaloneSplitterTest,1,,14,0,13,1,82,7,23,55,14,28,29,36,9,1,94,,5,0.06,
Public Class,org.apache.cassandra.tools.StandaloneSplitterWithCQLTesterTest,1,,13,1,12,1,87,11,28,54,23,48,49,60,13,2,105,,9,0.10,
Public Class,org.apache.cassandra.tools.StandaloneUpgrader,14,,88,7,78,4,165,21,39,108,41,91,87,114,14,14,189,,4,0.02,
Public Class,org.apache.cassandra.tools.StandaloneUpgraderOnSStablesTest,1,,15,2,13,1,96,19,30,64,22,42,43,53,10,2,117,,4,0.04,
