File,Bug_ID
src/tools/org/apache/hadoop/tools/rumen/DeskewedJobTraceReader.java,MAPREDUCE-1295
src/tools/org/apache/hadoop/tools/rumen/Folder.java,MAPREDUCE-1295
src/tools/org/apache/hadoop/tools/rumen/Hadoop20JHParser.java,MAPREDUCE-1309
src/tools/org/apache/hadoop/tools/rumen/HadoopLogsAnalyzer.java,"MAPREDUCE-2104,MAPREDUCE-1317,MAPREDUCE-1309"
src/tools/org/apache/hadoop/tools/rumen/HistoryEventEmitter.java,"MAPREDUCE-1523,MAPREDUCE-1309"
src/tools/org/apache/hadoop/tools/rumen/InputDemuxer.java,"MAPREDUCE-1925,MAPREDUCE-1309"
src/tools/org/apache/hadoop/tools/rumen/Job20LineHistoryEventEmitter.java,"MAPREDUCE-1523,MAPREDUCE-1309"
src/tools/org/apache/hadoop/tools/rumen/JobBuilder.java,"MAPREDUCE-1982,MAPREDUCE-1863,MAPREDUCE-1309"
src/tools/org/apache/hadoop/tools/rumen/JobConfPropertyNames.java,"MAPREDUCE-1982,MAPREDUCE-1309"
src/tools/org/apache/hadoop/tools/rumen/JobConfigurationParser.java,MAPREDUCE-1309
src/tools/org/apache/hadoop/tools/rumen/JobHistoryParser.java,MAPREDUCE-1309
src/tools/org/apache/hadoop/tools/rumen/JobHistoryParserFactory.java,MAPREDUCE-1309
src/tools/org/apache/hadoop/tools/rumen/JsonObjectMapperParser.java,"MAPREDUCE-1309,MAPREDUCE-1295"
src/tools/org/apache/hadoop/tools/rumen/JsonObjectMapperWriter.java,MAPREDUCE-1309
src/tools/org/apache/hadoop/tools/rumen/LoggedJob.java,MAPREDUCE-1295
src/tools/org/apache/hadoop/tools/rumen/LoggedLocation.java,MAPREDUCE-1317
src/tools/org/apache/hadoop/tools/rumen/LoggedNetworkTopology.java,MAPREDUCE-1309
src/tools/org/apache/hadoop/tools/rumen/LoggedTask.java,"MAPREDUCE-1317,MAPREDUCE-1309,MAPREDUCE-1295"
src/tools/org/apache/hadoop/tools/rumen/LoggedTaskAttempt.java,"MAPREDUCE-2104,MAPREDUCE-1317,MAPREDUCE-1309,MAPREDUCE-1295"
src/tools/org/apache/hadoop/tools/rumen/MapAttempt20LineHistoryEventEmitter.java,"MAPREDUCE-1523,MAPREDUCE-1309"
src/tools/org/apache/hadoop/tools/rumen/Outputter.java,MAPREDUCE-1309
src/tools/org/apache/hadoop/tools/rumen/ParsedConfigFile.java,MAPREDUCE-1309
src/tools/org/apache/hadoop/tools/rumen/ParsedLine.java,MAPREDUCE-1309
src/tools/org/apache/hadoop/tools/rumen/PossiblyDecompressedInputStream.java,"MAPREDUCE-1925,MAPREDUCE-1309"
src/tools/org/apache/hadoop/tools/rumen/ReduceAttempt20LineHistoryEventEmitter.java,"MAPREDUCE-1523,MAPREDUCE-1309"
src/tools/org/apache/hadoop/tools/rumen/ResourceUsageMetrics.java,MAPREDUCE-2104
src/tools/org/apache/hadoop/tools/rumen/RewindableInputStream.java,MAPREDUCE-1309
src/tools/org/apache/hadoop/tools/rumen/SingleEventEmitter.java,MAPREDUCE-1309
src/tools/org/apache/hadoop/tools/rumen/Task20LineHistoryEventEmitter.java,"MAPREDUCE-1523,MAPREDUCE-1309"
src/tools/org/apache/hadoop/tools/rumen/TaskAttempt20LineEventEmitter.java,"MAPREDUCE-1523,MAPREDUCE-1309"
src/tools/org/apache/hadoop/tools/rumen/TaskInfo.java,MAPREDUCE-2104
src/tools/org/apache/hadoop/tools/rumen/TopologyBuilder.java,MAPREDUCE-1309
src/tools/org/apache/hadoop/tools/rumen/TraceBuilder.java,"MAPREDUCE-2078,MAPREDUCE-1978,MAPREDUCE-1523,MAPREDUCE-1309"
src/tools/org/apache/hadoop/tools/rumen/Version20LogInterfaceUtils.java,MAPREDUCE-1309
src/tools/org/apache/hadoop/tools/rumen/ZombieJob.java,"MAPREDUCE-2104,MAPREDUCE-1523"
